ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
497,-.95197,-.48246,-.05921,-.28519,.1144,-1.1943,-.43999,.44585,.59042,.12331,-1.37983,-.21575,CL4,CL0,CL2,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
498,1.82213,-.48246,-.61113,-.57009,-.31685,-.79151,.16767,.58331,.59042,.93949,-1.37983,-.52593,CL3,CL1,CL0,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL3,CL1,CL4,CL0,CL6,CL0,CL0
499,-.07854,-.48246,1.16365,.96082,-.31685,.04257,1.2861,2.90161,-.60633,-.00665,-.71126,.07987,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL6,CL0,CL0
500,-.07854,-.48246,-1.7379,-.28519,-.31685,-.05188,-.57545,.88309,.43852,-.78155,-.21712,.07987,CL4,CL1,CL1,CL0,CL6,CL6,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
501,1.82213,.48246,-.61113,.96082,-.31685,1.37297,-.69509,1.43533,-.15487,-1.92173,.88113,1.2247,CL5,CL1,CL1,CL3,CL6,CL6,CL6,CL2,CL2,CL2,CL1,CL0,CL2,CL1,CL1,CL1,CL2,CL0,CL0
502,.49788,.48246,-.05921,.21128,-.31685,.04257,.47617,-.84732,-.76096,1.13407,.52975,.7654,CL3,CL0,CL1,CL2,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL1
503,-.07854,.48246,-.05921,.96082,-.31685,-.58016,-.15487,-1.42424,-.01729,-.40581,.88113,-2.07848,CL3,CL1,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL1
504,-.95197,-.48246,-.61113,-.57009,-.31685,-1.55078,.63779,-.31776,-.60633,-.27607,.52975,.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL5,CL0,CL0
505,1.82213,.48246,-.05921,.24923,-.31685,.04257,-.30033,-.31776,-.76096,.58489,1.29221,.7654,CL1,CL0,CL1,CL4,CL5,CL5,CL4,CL1,CL1,CL0,CL0,CL0,CL6,CL1,CL4,CL1,CL1,CL0,CL1
506,.49788,-.48246,-1.7379,.96082,-.31685,-.05188,.00332,-.31776,-.01729,.41594,-1.37983,-1.18084,CL1,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
507,1.09449,-.48246,-.05921,-.28519,-.31685,.41667,.47617,.29338,-1.07533,-1.13788,.88113,.07987,CL3,CL1,CL0,CL3,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
508,.49788,-.48246,.45468,.96082,-.31685,-.46725,.63779,.88309,-.76096,.58489,.19268,.07987,CL4,CL2,CL3,CL1,CL6,CL2,CL5,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL2,CL0,CL1
509,-.07854,-.48246,.45468,.96082,-.31685,.13606,-.30033,-.97631,-1.34289,-.00665,.19268,-.52593,CL3,CL2,CL3,CL0,CL5,CL6,CL6,CL3,CL0,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL6,CL0,CL0
510,.49788,-.48246,-1.7379,.96082,-.31685,1.49158,-1.09207,-1.11902,-1.772,-.78155,-.71126,.07987,CL5,CL2,CL2,CL3,CL5,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL0
511,.49788,.48246,1.16365,-.28519,-.31685,-1.05308,1.11406,-.31776,.28783,.12331,-1.37983,-.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1
512,.49788,-.48246,.45468,.96082,-.31685,.04257,.96248,-.58331,-.30172,-.40581,.52975,-.21575,CL5,CL2,CL2,CL0,CL6,CL5,CL5,CL2,CL1,CL2,CL0,CL1,CL0,CL1,CL0,CL1,CL5,CL0,CL0
513,1.09449,.48246,1.16365,.96082,-.31685,.41667,.47617,-.17779,-.15487,.25953,-.21712,-1.18084,CL5,CL1,CL1,CL1,CL6,CL5,CL6,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL1,CL0,CL5,CL0,CL0
514,-.95197,-.48246,-.61113,.96082,-.31685,.41667,.47617,.58331,.13136,-1.0145,1.86203,.40148,CL6,CL3,CL0,CL0,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL5,CL0,CL6,CL0,CL0
515,1.82213,-.48246,-1.7379,-.57009,-.31685,-.14882,-.30033,-.17779,.76096,.41594,-.21712,-.21575,CL3,CL2,CL1,CL1,CL6,CL5,CL6,CL4,CL3,CL3,CL1,CL0,CL0,CL1,CL2,CL1,CL6,CL0,CL1
516,.49788,-.48246,-1.7379,.96082,-.31685,.91093,-.30033,-1.55521,-.45321,-.27607,-.21712,-.21575,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
517,-.95197,.48246,-1.43719,-.57009,-.31685,-1.43907,1.93886,.44585,.13136,.25953,.88113,1.92173,CL5,CL3,CL0,CL5,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL4,CL0,CL4,CL3,CL6,CL0,CL2
518,.49788,.48246,-1.7379,.96082,-.31685,-.14882,.16767,-.71727,-1.6209,.25953,-.21712,-.52593,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL2,CL1,CL2,CL1,CL0,CL0,CL2,CL2,CL6,CL0,CL1
519,-.07854,.48246,1.16365,.96082,-.31685,.31287,-.15487,.29338,-.45321,.93949,-.71126,-.21575,CL2,CL0,CL2,CL3,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
520,-.07854,-.48246,-.05921,-.28519,-.31685,.52135,-.57545,.14143,-.15487,-.78155,.52975,1.2247,CL2,CL3,CL2,CL6,CL6,CL6,CL6,CL3,CL0,CL3,CL3,CL0,CL0,CL2,CL2,CL0,CL6,CL0,CL1
521,-.07854,-.48246,1.16365,.96082,-.31685,-.14882,.32197,-1.27553,1.11406,1.81175,.52975,1.2247,CL5,CL2,CL2,CL4,CL5,CL3,CL5,CL2,CL2,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL5,CL0,CL2
522,.49788,.48246,.45468,.96082,-.31685,.22393,-.30033,-.97631,-.76096,.93949,-1.37983,-2.07848,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
523,1.09449,.48246,-1.7379,-.09765,-.31685,.62967,-.30033,-.84732,-.45321,.12331,-.71126,-1.18084,CL3,CL0,CL0,CL6,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
524,-.95197,-.48246,-.61113,-.57009,-.31685,.04257,.32197,-.01928,-1.34289,-.14277,.52975,.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3,CL6,CL0,CL0
525,-.95197,-.48246,-.61113,.96082,-.31685,-.24649,.47617,-.17779,-.76096,-1.25773,.19268,.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL0
526,.49788,.48246,-2.43591,.96082,-.31685,.13606,-.80615,-1.82919,.13136,.41594,-1.37983,-2.07848,CL2,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL2,CL2,CL2,CL0,CL0,CL1,CL2,CL0,CL3,CL0,CL1
527,1.09449,.48246,.45468,-.09765,-.31685,-.67825,.63779,1.06238,2.03972,2.63199,.19268,.07987,CL5,CL1,CL1,CL6,CL0,CL6,CL3,CL1,CL1,CL1,CL0,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL1
528,1.82213,-.48246,-1.22751,.96082,-.31685,-1.86962,.47617,-1.11902,-.01729,.41594,-.71126,-.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
529,-.95197,-.48246,-.05921,.96082,-.31685,.91093,-1.37639,-.31776,-1.92595,-1.38502,.88113,.07987,CL4,CL0,CL2,CL0,CL4,CL5,CL5,CL4,CL0,CL3,CL0,CL0,CL2,CL0,CL3,CL0,CL4,CL0,CL0
530,.49788,-.48246,1.98437,.96082,-.31685,.62967,-.15487,-.17779,.59042,-1.64101,.52975,-.21575,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
531,-.07854,.48246,-.05921,.96082,-.31685,.73545,1.11406,-.01928,-.01729,-.00665,-.21712,1.2247,CL5,CL2,CL2,CL1,CL6,CL3,CL6,CL5,CL0,CL2,CL0,CL1,CL0,CL1,CL0,CL2,CL5,CL0,CL1
532,1.82213,-.48246,.45468,.96082,-.31685,.91093,.00332,.58331,-1.92595,.58489,-.21712,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
533,1.09449,-.48246,.45468,.96082,-.31685,1.02119,-1.50796,-.71727,.28783,-.89891,-.21712,.7654,CL5,CL2,CL1,CL2,CL6,CL6,CL5,CL3,CL3,CL2,CL1,CL0,CL0,CL2,CL2,CL2,CL6,CL0,CL1
534,-.95197,.48246,.45468,.96082,-.31685,-.24649,.16767,-.71727,1.61108,1.13407,.19268,-1.18084,CL4,CL0,CL0,CL2,CL5,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
535,-.07854,-.48246,1.16365,.96082,-.31685,-.34799,-.15487,-.71727,-1.6209,-.65253,.52975,.07987,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
536,.49788,.48246,1.16365,.96082,-.31685,-1.86962,2.32338,-.45174,1.45039,1.46191,.19268,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
537,-.07854,.48246,.45468,-.57009,-.31685,.91093,.00332,.88309,-2.07848,-.52745,.19268,-.21575,CL5,CL4,CL0,CL6,CL6,CL2,CL4,CL6,CL0,CL2,CL3,CL2,CL0,CL2,CL3,CL2,CL6,CL0,CL1
538,-.95197,.48246,.45468,.96082,-.31685,1.37297,.80523,-.97631,.94156,-.65253,.52975,.07987,CL6,CL0,CL3,CL0,CL5,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
539,1.09449,.48246,-.61113,.96082,-.50212,.73545,-.30033,-1.27553,.76096,-.89891,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
540,.49788,.48246,.45468,.96082,-.31685,1.13281,-.30033,-.01928,.59042,.58489,.19268,.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
541,1.09449,-.48246,1.16365,.96082,-.31685,-1.32828,1.2861,-.17779,.59042,1.81175,-2.55524,-1.18084,CL6,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
542,1.09449,.48246,.45468,.96082,-.31685,-1.05308,.32197,-.17779,-.91699,.12331,-1.37983,-1.54858,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
543,1.09449,.48246,.45468,-.28519,-1.10702,.22393,.80523,-.01928,.76096,.41594,.19268,.07987,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
544,.49788,-.48246,-1.43719,.96082,-.31685,.73545,.80523,.88309,-1.21213,-1.0145,.19268,1.2247,CL6,CL1,CL1,CL5,CL6,CL5,CL5,CL2,CL0,CL2,CL1,CL2,CL4,CL1,CL0,CL1,CL6,CL0,CL1
545,-.07854,.48246,.45468,.96082,-.31685,.82562,.63779,-.97631,-.76096,.25953,-.21712,-.21575,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
546,-.95197,.48246,-1.7379,.96082,-.31685,1.23461,-.57545,-.71727,-.76096,-1.0145,1.29221,-.21575,CL5,CL0,CL2,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
547,.49788,.48246,-.05921,.96082,-.31685,1.60383,.16767,-.45174,.59042,-.78155,-.71126,-.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
548,1.09449,.48246,-.61113,-.57009,-.31685,-.92104,-.43999,.88309,3.15735,-.00665,-1.37983,-1.18084,CL2,CL2,CL0,CL2,CL6,CL2,CL6,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL2,CL0,CL6,CL0,CL0
549,-.07854,.48246,1.16365,.96082,-.31685,-1.86962,-.69509,-.97631,-.45321,2.04506,-1.37983,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
550,-.95197,-.48246,.45468,.96082,-.31685,1.23461,-.43999,.14143,.13136,-1.78169,.52975,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
551,-.07854,.48246,1.16365,-.28519,-.31685,-1.1943,1.11406,.14143,-.60633,-.14277,-.21712,-.84637,CL4,CL0,CL0,CL0,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
552,-.95197,.48246,.45468,.96082,-.31685,-.14882,-.43999,-1.42424,.76096,1.30612,-1.37983,-.52593,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
553,.49788,.48246,1.16365,.96082,-.31685,-.79151,1.2861,.14143,-1.07533,1.13407,-.21712,1.2247,CL4,CL2,CL1,CL0,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL3,CL3,CL3,CL0,CL3,CL3,CL0,CL0
554,-.95197,.48246,1.16365,.96082,-.31685,1.72012,-1.50796,-.17779,.76096,.25953,-.21712,-1.18084,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
555,-.07854,.48246,1.16365,-.28519,-.22166,1.02119,-1.92173,-.45174,-.01729,.41594,-.71126,-2.07848,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
556,-.07854,.48246,1.98437,.96082,-.31685,.62967,.47617,-.45174,-.01729,1.30612,.52975,.07987,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
557,1.09449,.48246,1.16365,.96082,-.31685,.22393,-.94779,-1.11902,-.01729,.93949,-.71126,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
558,-.95197,.48246,.45468,.96082,-.31685,-.14882,-.30033,.29338,-.15487,.25953,-1.37983,-.52593,CL6,CL2,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL2,CL2,CL0,CL0
559,-.07854,.48246,.45468,.96082,-.31685,-1.69163,.96248,-.17779,1.45039,1.30612,-.71126,-.21575,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
560,-.95197,.48246,.45468,.96082,-.31685,-.46725,-.15487,-.58331,.94156,-.14277,1.29221,1.2247,CL5,CL2,CL2,CL0,CL6,CL2,CL3,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
561,1.09449,.48246,.45468,.96082,-.31685,-.79151,.00332,.44585,.28783,1.13407,.19268,-.52593,CL6,CL1,CL1,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0
562,-.95197,.48246,.45468,.96082,-.31685,1.02119,.16767,-.71727,.28783,.41594,-.71126,-.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
563,.49788,.48246,.45468,.96082,-.31685,.62967,.63779,.44585,-1.07533,.7583,-.21712,-.21575,CL5,CL1,CL0,CL3,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL0
564,.49788,.48246,1.16365,.96082,.1144,2.61139,.47617,-1.55521,-.30172,1.46191,-.21712,-.84637,CL6,CL0,CL1,CL1,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
565,-.07854,.48246,1.16365,.96082,-.31685,.82562,.32197,-.58331,-1.772,-.27607,.19268,.07987,CL5,CL0,CL3,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
566,1.09449,.48246,-.61113,.96082,-.31685,-.46725,-.43999,-.01928,.13136,-.40581,1.86203,-.84637,CL2,CL6,CL0,CL0,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL1
567,1.09449,.48246,1.16365,.96082,-.31685,.31287,-.80615,.14143,.59042,-.78155,-.71126,-.84637,CL5,CL0,CL0,CL1,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
568,-.95197,.48246,.45468,.96082,-.31685,.91093,1.11406,-.97631,.94156,.58489,-1.37983,-1.18084,CL5,CL2,CL2,CL2,CL5,CL4,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
569,-.95197,-.48246,.45468,.96082,-.31685,1.8399,.63779,1.24033,-.91699,-.52745,-.21712,.07987,CL6,CL0,CL2,CL0,CL6,CL3,CL6,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL0
570,.49788,-.48246,1.16365,.96082,-.31685,1.02119,-.80615,-.17779,-.30172,-.00665,-.21712,-.21575,CL1,CL0,CL0,CL0,CL1,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
571,.49788,.48246,1.98437,.96082,-.31685,-.34799,.80523,-.17779,-.91699,2.63199,-.71126,-.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
572,.49788,.48246,-.05921,-.09765,-.31685,.22393,1.11406,-1.11902,-1.772,-.40581,.52975,.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
573,-.95197,.48246,1.16365,.96082,-.31685,-1.69163,1.93886,-.17779,1.11406,1.81175,.19268,.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
574,.49788,-.48246,-.05921,.96082,-.31685,1.23461,-1.23177,-1.68062,-1.07533,-.65253,1.86203,.07987,CL6,CL1,CL1,CL1,CL6,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
575,1.82213,.48246,-.61113,-.57009,-.31685,-.92104,.96248,.44585,-.60633,-.40581,.52975,-.21575,CL5,CL0,CL0,CL2,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
576,.49788,.48246,.45468,.96082,-.31685,2.127,-1.50796,-1.82919,.59042,-1.78169,-.71126,-1.54858,CL6,CL1,CL0,CL0,CL5,CL2,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL0
577,.49788,-.48246,-1.7379,.96082,-.31685,-1.86962,.80523,-1.55521,-.45321,1.13407,-.21712,.07987,CL5,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
578,-.07854,.48246,1.16365,.96082,.1144,.82562,.32197,.14143,.59042,.93949,-.71126,-.52593,CL4,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
579,-.07854,.48246,.45468,.96082,-.31685,1.02119,.80523,-.71727,1.2861,-.14277,-.71126,-.21575,CL4,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
580,1.09449,.48246,1.16365,.96082,-.31685,1.02119,-.15487,.29338,1.11406,1.46191,-1.37983,-1.54858,CL6,CL1,CL0,CL2,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
581,-.95197,.48246,1.16365,.96082,-.31685,-.14882,.80523,.58331,.13136,.7583,-.21712,-.21575,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
582,.49788,.48246,-.61113,.96082,-.31685,-1.1943,.00332,-1.11902,-.01729,-1.92173,1.86203,-.21575,CL6,CL1,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
583,-.95197,-.48246,-.61113,.96082,-.31685,-.92104,1.58487,.44585,-.30172,-.65253,.88113,.7654,CL6,CL0,CL4,CL0,CL6,CL5,CL6,CL0,CL0,CL5,CL0,CL4,CL2,CL0,CL0,CL2,CL6,CL0,CL0
584,.49788,.48246,-.05921,.96082,-.31685,.31287,1.2861,1.65653,-.30172,.93949,.52975,.07987,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
585,-.95197,.48246,-.61113,-.57009,-.31685,.62967,.00332,-.58331,.43852,-.40581,-.21712,1.2247,CL5,CL0,CL0,CL3,CL6,CL4,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
586,-.07854,-.48246,.45468,.96082,-.31685,-.24649,.16767,-.31776,-1.21213,.7583,1.29221,.40148,CL2,CL0,CL2,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
587,-.95197,-.48246,-.05921,.96082,-.31685,.73545,-.57545,1.24033,-1.07533,-.27607,.52975,.40148,CL2,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
588,-.95197,-.48246,-.61113,.96082,-.31685,.31287,.32197,-.31776,.76096,-1.78169,.19268,.7654,CL5,CL5,CL2,CL4,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
589,-.07854,.48246,-1.7379,.96082,-.31685,-.46725,1.58487,.44585,.94156,.12331,-.21712,.07987,CL5,CL3,CL1,CL3,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
590,1.82213,.48246,-.61113,-.57009,-.31685,-1.32828,-.15487,.29338,-.91699,.41594,.52975,.07987,CL2,CL1,CL0,CL1,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0
591,.49788,-.48246,-2.43591,.96082,-.31685,-.58016,.00332,-.58331,-.60633,.58489,-.21712,.40148,CL3,CL3,CL2,CL1,CL6,CL6,CL5,CL2,CL0,CL2,CL1,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL1
592,.49788,.48246,.45468,.96082,-.31685,.41667,-.43999,-.31776,-1.6209,1.63088,-.21712,-.84637,CL6,CL0,CL0,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
593,.49788,.48246,-.05921,-.57009,-.31685,-2.75696,.96248,.14143,.43852,2.04506,-.71126,-.21575,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL3,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
594,-.07854,-.48246,-.05921,-.28519,-.22166,-.05188,.96248,-.01928,.59042,.58489,.19268,.7654,CL5,CL0,CL3,CL0,CL6,CL5,CL5,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL2,CL6,CL0,CL0
595,.49788,-.48246,-1.7379,.96082,-.31685,-.34799,-.57545,-.58331,-1.21213,-.65253,1.29221,.7654,CL5,CL2,CL3,CL4,CL6,CL5,CL5,CL2,CL0,CL3,CL0,CL2,CL3,CL2,CL0,CL3,CL0,CL0,CL0
596,1.09449,-.48246,-.05921,-.28519,-.31685,.31287,.16767,-.45174,-1.34289,.41594,-.21712,.7654,CL6,CL1,CL1,CL2,CL6,CL1,CL4,CL1,CL1,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
597,-.95197,-.48246,-1.7379,.96082,-.31685,-1.43907,.80523,.7233,.94156,.93949,.52975,1.2247,CL5,CL2,CL0,CL0,CL5,CL5,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
598,1.82213,.48246,-.05921,.24923,-.31685,-.34799,-.43999,-.31776,-.76096,.58489,.88113,1.2247,CL1,CL1,CL1,CL2,CL6,CL4,CL5,CL1,CL1,CL0,CL0,CL0,CL6,CL1,CL3,CL1,CL1,CL0,CL1
